review_id,place_id,author,rating,review_text,review_date,raw_date,likes,user_images,s3_images,profile_url,profile_picture,s3_profile_picture,owner_responses,created_date,last_modified,last_seen_session,last_changed_session,is_deleted,content_hash,engagement_hash,row_version,sub_ratings
ChZDSUhNMG9nS0VJQ0FnSURac2VxaVNBEAE,0x103b921776d4cd3f:0,Adetola Ogbebor,0.0,"Luxury hotel with excellent customer service.
Lovely room with functional appliances.
Adequate parking space, beautiful event hall and all things LUXURY.

Love, Love Lagos Marriot Hotel.",2024-06-22T15:09:56+00:00,"Edited 2 years ago on
Google",0,[],,https://www.google.com/maps/contrib/108149384022497869116/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUVQ8t7ArQjcK0Fn9k3GLmyVGgpowGICO4GIo7dQTJIfDA3cHARzg=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:09:56.563591+00:00,2026-06-22T15:09:56.563591+00:00,1,1,0,c1c3fdb779cace84ebe682a66bcfdb45811fcc49ebf2a8304d0503b63a9ed162,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURtZzRxUzBnRRAB,0x103b921776d4cd3f:0,tope oyesanya,0.0,"If it were possible to give them a 10star I would
From the entrance to smooth valet parking, to the lobby, wide and  spacious, beautiful, relaxing I noticed there was no smell atall their air filter is very effective, you have options of where to sit
When we stepped into the dining area I couldn’t even smell food in the air just a pleasant light smell
The rest room was so on point that I was so comfortable making a video😂 I was expecting the usual smell of restrooms that I covered my nose before entering only to discover there was no bad smell
The food!!! Oh gosh everything tasted good
From the jollof rice , to the Russian salad, The pepper soup!!! Oh gosh the goat meat was sooooft and tasty. You know that kind of pepper that will clear your respiratory system? Yes that one
Then I tried the fisherman soup auuughhhh that was my reaction the eba was soft and hot, one morsel going down my throat was so relaxing and easy I could feel it going down like a sweet soft landing of an aircraft😂😂
I have never had chapman that does not water down after few minutes. This chapman was sweet to the end
I dint get to go up to the rooms but I am sure it will be on another level
I am definitely going back
It is great for both international and local visitors
It is a place to be!!!! 💯",2022-06-23T15:09:57+00:00,"4 years ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1w4y3lAMaHlJoQkVxxW4CasX0_oOi468AcYqlS7IOVQ6CgTf38jpvacyfnLQX8tNrZF1KxPbZhzaaSUimJLl1haLyDE7_IV0AYfJx-9QSNGJA59hrP1EJH41hLvoxjxVf9340l=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3Nu-UzA9QukP9a_YBWbhRFBGAJmCfVbwxEMCr2snl-Ey-5Y0dfWrD6MUN8-_20gDWiWkNCBMoZBOI-RBliOpu3yrT2lGNiHw_wlyU-1vhGCRAyww5aVQeRnsTX4brC_kP_xsSUVQ=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1dOaNUEu7e5Lb3911vT4Rtu0CFWzC9WfVbVvt20r4bAFQPc5JOm4qhEKV8etGY8b0mFbEsC_etGGrzhlhkEhmwMZKvxMqsHhhHBFoPmFf5j0GIN4pJTQ_8NS87hkZ-6sPbuwEg=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn2IvGQWDMe2QreXv5owZ-oDw0g4usSf7ECBq8KaS_btwrQUszucHY6G_u4s3XnSciiEadypCRbft7OyWmSLpaLekZfZMquSKCwIyooF9E-_D9ZsW99_YZkF75koZTq4nTdyI_70Jw=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/113723644847246279831/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUX6_dyiII5Gx1m56EpgPFnu6OIhkM6CkiROd3xnKdRkbfllVbY=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel""}}",2026-06-22T15:09:57.227226+00:00,2026-06-22T15:09:57.227226+00:00,1,1,0,3a4d4d867f932224f63aabde302e5d2acbded49d98609ddf02db8cba96019717,6bb65da17eeda7f7c65d8231dbc2cf93bfc55e28d044391e955b26766d6b4697,1,{}
ChZDSUhNMG9nS0VJQ0FnSUN1dThfd2FREAE,0x103b921776d4cd3f:0,Toyin Ismail,0.0,"Telephone etiquette for those picking lunch hour calls is very poor. You call and get zero results. Calls dropped and no feedback on whether or not a reservation is available. The online platform wasn't responding on this day.

A disappointing experience.",2023-06-23T15:09:57+00:00,"3 years ago on
Google",0,[],,https://www.google.com/maps/contrib/105955163806716493591/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVzt9pQgz_ZW2MfQiKmvDnHxg1f0EH6FMhGUcXtgyJEUNjP1Q1aBg=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:09:58.016052+00:00,2026-06-22T15:09:58.016052+00:00,1,1,0,3f1ec0671143fb7ba338e792498108212d884ec985e63d5d1515aef048b08d50,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURCaDRtSmx3RRAB,0x103b921776d4cd3f:0,Victor Jolaoso,0.0,"Very terrible with enquiries. EBC sales will not answer nor return calls. You'll go there physically and you will be told they have closed. I'm told they resume 9/9.30 - no specific time. When you call the hotel line, you have to give same details of event all over again. Terrible organisation. You may have too many customers now but your poor service will make people move soon.
All the best",2023-06-23T15:09:58+00:00,"3 years ago on
Google",0,[],,https://www.google.com/maps/contrib/117681025078504285912/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKq-kDhxYo7uYrDnSiQU5XXlS8-2yYuzMx4fuWB-AJPaANX5g=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:09:58.597913+00:00,2026-06-22T15:09:58.597913+00:00,1,1,0,3e0218d261cb86e34a32f9d3131ca167a9b8ea92d5319ee17011b11e8f4ccb65,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURCeFBxTGlRRRAB,0x103b921776d4cd3f:0,Halima Lawal,0.0,Very friendly staff. Clean areas and great ambience. Would love to go back. One of my favourite places to be while in Lagos.,2023-06-23T15:09:59+00:00,"3 years ago on
Google",0,[],,https://www.google.com/maps/contrib/108519823089449779401/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjU3P5gkEzoB_Cet_xHhTNto9hY6ysRpgZj5dQKPVBrRqO3S_mYl=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:09:59.386447+00:00,2026-06-22T15:09:59.386447+00:00,1,1,0,24a51b2300ca1b7a1dbf1a76638daaf6708d730b6f8550045c74d5a38ac53f04,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURxbjRHZHVBRRAB,0x103b921776d4cd3f:0,Eric Anaekwe,0.0,"Marriott kept to their standards here. Everything about this hotel is top notch.. Not sure any other hotel in Lagos comes close at this time.

For some reason though, they decided to have this hotel on the mainland.. I found that odd, but GRA is definitely the best place to have this on the mainland.",2022-06-23T15:10:00+00:00,"4 years ago on
Google",5,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2KID9jw5zplLJCyrH5nKsnoGo_nwvOTU2OlYk_tDQmwguHQoEosP1G-DwWzYkipm8Gnu_XqPKzqPoY9D-hZdXSFztQdGACDGarFniLHOu-Bxa5Y7FkmlHNxNoEyMh9CSoKtN54=w300-h450-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3jzKLuORsKVJkFcq5xuKJcAaYAUPtFYayVvmyg4EZuJGAY2NfhSEdWjRpTy5WxEt4OIML7f_HRfIRuEXG1lCLWCWW5Bavacv62_H18XJP2V6VLuSyhLvTBJspSnkHv6nFKvs6A=w300-h450-p-k-no""]",,https://www.google.com/maps/contrib/116633388943199376345/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUsULHfHMWVb6nz8TXHBjyBk7yp0QMIH7tIG66-y28KES7brwXFCQ=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:00.193711+00:00,2026-06-22T15:10:00.193711+00:00,1,1,0,688e81233f755ed3b25f353b9685ac2d86f38d2aa255f3fef4d8f06adce3f118,49441e70c355a2ee6e01ebc194c7d6600a02fe7a33949879177a1faf2cd4c13f,1,{}
ChZDSUhNMG9nS0VJQ0FnSURlX0s2WElREAE,0x103b921776d4cd3f:0,Uzo J.,0.0,"Had a nice experience here. Only challenge is with the check in time which is 3pm. Checking-in in due time has always been a challenge, sometimes you get to wait longer than the allocated check in time which can be very discouraging.",2023-06-23T15:10:00+00:00,"3 years ago on
Google",0,[],,https://www.google.com/maps/contrib/113560013280743804234/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKZAKWlRat6_ZTJ-9rNm3V1EW7N1UGsmJt1MN4YwMtd3OK1VWlY=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you for taking the time to share your thoughts regarding your recent stay. We appreciate you bringing it to our attention. We will share your message appropriately within the organization.""}}",2026-06-22T15:10:00.842853+00:00,2026-06-22T15:10:00.842853+00:00,1,1,0,f657abb12eef1d31b82ec30342115739be57d4987bb36d0b0ae30752c0324c22,91ba6e8c947e39fc687c51e9d83a5bfa9f6e303526e460d6676320196c0e39c4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURtdHNtbnhnRRAB,0x103b921776d4cd3f:0,Rotimi Awaye,0.0,"Breath taking. With international standards. Lovely ambience. The Restaurant is very spacious. There's also an option for private dinning (at a little extra cost)

Buffet service also good.",2022-06-23T15:10:01+00:00,"4 years ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn3saY5J9VsHIrct8gFje3ZzOyU9M_qAAQk58zFqBWpJDMr9FicdoGvCyyNGK_s-TjYGT-CSZh4yxKx_95vg7-11uV_nRz6U-_d9fVN1vipbfk9Xt2U9oWFVoQSyAJkLF75ZZMU=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1bfzvbdQy03s0JfH6f0jgdOPA40tk7yUOhkSwv9zx8d6SVd9DqFdJXFU_8exjs1_-fQEZHeJ1663uEZNgpeUCbYpzjBmTJRy7xCbHvPdNzOfUz63qCQYSR-WODeWWVz69BIrXhBA=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1KKa4fy-ZJWs8WNE4zFToVA-gS8lpvy2vTl1bCiEUo5gS3eqyFdlRuU8fVhg68ds0jikeFRJtHTcYxI7TIomphOkGom0xx7QcCkHHiueohxt0w0Dn2KfXLgjj9SXSK2heV45lR=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn196syyYNtiWYcApGAJZ87oUtINroYVoo8c6d6z-slzCVnzhf7cuYD3p9EcQuxQMLljIXoTLxsyO4jh4mb4dtSJ1M3_hroKRwTP7pEbLcJMNyCegWzw23AVa3Z9mnPcoA2lS0AUqA=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/110770693783756751553/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUGc_JQbBV1mpo8FmR10q2-X8nFC5Y0_HZ3WTmQroNmscZT80X5Tw=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:01.677997+00:00,2026-06-22T15:10:01.677997+00:00,1,1,0,bba63c0c8f7850b11b5d2c0cb161b299e6225eb6c8b7b683b3e17bb622c104aa,5be876e2dbf6b2dc32c3470ce0c66d01ba1f7d271dbc4121b07e7dc14dd24c1b,1,{}
ChZDSUhNMG9nS0VJQ0FnSURUeG91NVVBEAE,0x103b921776d4cd3f:0,Febechi,0.0,The Band was amazing and the whisky sour hit the right spots 😁. The waiters were so helpful and pleasant,2024-06-22T15:10:02+00:00,"2 years ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn3XUz17kn0z6NrHD9XwJijxtZKUqz8CDfR9KQT1kpP3ntpr6Kn9Cg41nmOtWqmhPdYoD4Aosm_Xm1_OsQ31OLDFACrrY4n6xE-LXfWPxj7iWPVucHXkGxYlhYJGmY0san-uvI4fKQ=w600-h450-p-k-no""]",,https://www.google.com/maps/contrib/103715854147238585559/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVIUl73g31ZFgvZ4tVF-yKiCawWsaJFspPnyUMUN0Hfu3iaTH_M-w=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:02.442306+00:00,2026-06-22T15:10:02.442306+00:00,1,1,0,b8ddce4af2d65b6990320a6baa2643010fd2e9b401273123de0a9c678553d5e8,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSUNHdl9uY3p3RRAB,0x103b921776d4cd3f:0,Kadiri Ibrahim,0.0,"This is undoubtedly the best hotel in town. Top notch service.. had a large family stay from out of the country for 8 days and our experience was breathtaking. It even beats most of the Marriot i've stayed around the world!!.The courteous staff, very helpful and hospitable you would wonder if this is the Nigeria we knew. I would recommend for anyone visiting town",2022-06-23T15:10:15+00:00,"4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/111487780376757529979/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocJzFFEze1jlbBpo_Imlz2s-Gx5abFwbeq1d6OL5_Y8ttV7ViA=w36-h36-p-rp-mo-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:16.170881+00:00,2026-06-22T15:10:16.170881+00:00,1,1,0,aa73bc60966adf15c11c3229311c916f0d80d4d970cdb8dda168edfd5017b0af,5be876e2dbf6b2dc32c3470ce0c66d01ba1f7d271dbc4121b07e7dc14dd24c1b,1,{}
ChdDSUhNMG9nS0VJQ0FnSURXMGR2dzFRRRAB,0x103b921776d4cd3f:0,A Espinosa,0.0,"Beautiful, modern and well maintained hotel. Food & beverages quality and variety is excellent. Hotel management and staff on duty always very corteous and friendly. They made my stay in Lagos a wonderful one.",2022-06-23T15:10:16+00:00,"4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/118116694739045091351/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXChiU4OvX8jcr5Dh6r3NsSNzWz28JCidcurFGtwQtPZB8Ep83h=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:16.451902+00:00,2026-06-22T15:10:16.451902+00:00,1,1,0,aa42c3d6f5403534e67255bcb3c032332961342ccdd6ff3ed6417bd21bb3a0cf,5be876e2dbf6b2dc32c3470ce0c66d01ba1f7d271dbc4121b07e7dc14dd24c1b,1,{}
Ci9DQUlRQUNvZENodHljRjlvT21kUWFHOW1TblZIZFMxM1MxY3hjMjVhYWxkUmQxRRAB,0x103b921776d4cd3f:0,Jagabeauty,0.0,Well maintained environment-,2026-01-23T15:10:17+00:00,"5 months ago on
Google",0,[],,https://www.google.com/maps/contrib/103334738499881906427/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWNGh9p3R0jKmUGLq0kEsVFMv0YUjPC9AVD0feZQ5hof9yEhhaM2w=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:17.471646+00:00,2026-06-22T15:10:17.471646+00:00,1,1,0,b4385d9ed3d1c6af50d5821dcf2c1bcd4f6710a012f0764a2e1e65700ecf16b9,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSUMyaklibGtBRRAB,0x103b921776d4cd3f:0,Tosin Ajibola,0.0,"Highly impressed! Couldn't believe Marriott would have been able to maintain exactly the same standards as seen in the more developed cities.

Indeed, job well done 👏🏾👌🏾💯✔️",2022-06-23T15:10:18+00:00,"4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/103975194656998764299/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWduswBE0-rb7MZMbBttupWIYnvzoy5d9R2Y6fQ9iYERi7u2Hhs=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:18.318367+00:00,2026-06-22T15:10:18.318367+00:00,1,1,0,f4a991a3c3b9d7dc6ae57aefc7846838bafddf4180f72a52559b4e24e88fad59,5be876e2dbf6b2dc32c3470ce0c66d01ba1f7d271dbc4121b07e7dc14dd24c1b,1,{}
ChZDSUhNMG9nS0VJQ0FnSUR1MlltTlR3EAE,0x103b921776d4cd3f:0,Ogaga Ologe,0.0,"I believe hospitality business should live up to how they are classified. How can you want to check in then you Informed to wait until the check in time which surprisingly is at 3pm no issues, but asked to wait after the check in time I find that extremely absurd and insulting to the customer. No one even apologized or showed any care for the delay. This is weird and absurd.",2023-06-23T15:10:18+00:00,"3 years ago on
Google",1,[],,https://www.google.com/maps/contrib/115575020969885791127/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKOcCc49zFIH4QM60AkxhlSNVtRjnR5bmmRjyjQ1dbdiwRRL1BD=w36-h36-p-rp-mo-br100,,"{""en"": {""text"": ""Thank you for taking the time to share your thoughts regarding your recent stay. We appreciate you bringing it to our attention. We will share your message appropriately within the organization.""}}",2026-06-22T15:10:19.054993+00:00,2026-06-22T15:10:19.054993+00:00,1,1,0,9b93a984e173a2395815af5a4cb6726f3047ebd273d0f2c5f91db1248cc5adaa,80f56c06947caceb95e0ea6ef21ea749468e92c1c1e2bdeb4b79360c964e6932,1,{}
ChdDSUhNMG9nS0VJQ0FnSURubHJqc3F3RRAB,0x103b921776d4cd3f:0,Deep Sky,0.0,"It is a 5 star hotel with wheel chair access and a basement parking, a two way elevator included and very nice place to chill or lodge",2025-06-22T15:10:19+00:00,"a year ago on
Google",0,[],,https://www.google.com/maps/contrib/106390088524017683814/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVIGDTr8mkM0lSvFGbHrkteV23-NpFcLRgfhJZioKL8B1MywZAo=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:19.768509+00:00,2026-06-22T15:10:19.768509+00:00,1,1,0,936ccc150feaa489c98a8aa22085f597f76d4ba5cc02a2ffeb724425742c701b,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChZDSUhNMG9nS0VJQ0FnSUNodmRlNWVBEAE,0x103b921776d4cd3f:0,Satyajeet Das,0.0,Felt great to have Indian food in Lagos... Nice service and food taste. Ambience is too good. Pool side dinning and the bar loved it...,2023-06-23T15:10:20+00:00,"3 years ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1trutqRmdZ-06gefKx15Nv4bfzwmLpVHf3kmCpne_DeYzyWajujAlMf5Ou7sjRVE0t7KMILJhgbVfb-E2tpL_pZUvsv230ScZ_phTRJkirZKiXPkYlkFw1wUql7p8phGJgtCKV=w300-h450-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1DWucebdGhWukh6MOHYs2ogKVQU3Drm3UA1oGX98ThrV4DqyJiqBiXxwD0xHNyCPvlGjxEP81lH2wBZDXQuAFummGDWXSdfNtwCzkCHer1I5SURZb9Bv7FwdLLtzw9xYuGbMMtIA=w300-h450-p-k-no""]",,https://www.google.com/maps/contrib/111751376784022503244/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUJ3gT8Pr272EPieJmK0IuGPybpARrS9mVwQJk9XowctWsY17w-=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:20.476569+00:00,2026-06-22T15:10:20.476569+00:00,1,1,0,210ee93cd8f81a449951e1a0bf5ca3407b33ba566e98e1307b23e78953196913,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURHZ056V213RRAB,0x103b921776d4cd3f:0,Adekoye Oyedipe (Donpretto),0.0,3rd time visiting and I must admit it never felt short of my expectations. Price and service rendered is top notch. Ambience is quiet and calm. Try their buffet 👌 …,2022-06-23T15:10:20+00:00,"4 years ago on
Google",2,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1pd8RVdHhQg-UBm3yecIThxYtbcZE6D9j6BG5ksTgVYQ4oiKcI0gcaE3VWfZwocwd3kmySu18mTblYiuPu7df0SW6GT3eEF6Q6XWehsxQdCPyrz_K119AUtdbYsnyCxkeSQX8_=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn0F239H2gpQFNk643eQYwY_gFCdUMEqSeZ7JGQMJu2oK4aphfqcHZZEHDdRoNYlAuzWnvoGojkVjp9_zZfJYj4v-SS-6PymM2I-RapB5uBZgt4Fzv8ucBWVH1ZXlNn-REQRt967=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn2OuzOjG-73RUCOiSJDgI2gEXwepO976RN6fc7WTsmppBhwkQXM7CRSREhbnd0D2zWCf1s2zxK190UeLa0WmbxBd1OmOGNCNPjuJJBug8Q8roWaRQ5rSCwLrPaV1JbJv5UONBrsrw=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1jnCUL3ambqVmVAfHJ9sT9eeKB95DQIsGNIqkgFILPwR9no3_ITKBczbXO7m7zFuZ_cruGp8OdYoZ-0ivtpgRnYyK6k39IKeCkLkukSm5brd9l99OBZEDvnhx8vry8DJqc_nI=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/100975737728261788991/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVC9GUJcswb5uBUFfmtMl0cZj1zaslnfRKY1_YyChx7bXboy_t0=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:20.726037+00:00,2026-06-22T15:10:20.726037+00:00,1,1,0,bad8983af516c6ec74c8e04144e4056018cabfa9c9043e38d674c318b12d642f,79003154b5b003e166fe5fdc60727a99756d22793a151c643ee328fa41b95582,1,{}
ChZDSUhNMG9nS0VJQ0FnSURoNl9IOEJ3EAE,0x103b921776d4cd3f:0,Olawale Aremu,0.0,"Lovely atmosphere, sumptuous meal. As a lover of pictures, I’m pleased to see good background ls for my shots. Nice place",2023-06-23T15:10:20+00:00,"3 years ago on
Google",1,[],,https://www.google.com/maps/contrib/116560208799290168563/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUCfBaIzTDLfsRhHsG2O1_haqVyy5pSyOyKsFJ5gZLTsTkvHXyo=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:20.931411+00:00,2026-06-22T15:10:20.931411+00:00,1,1,0,e8e5cd829d6a170071bc3d1391fd671305b17d2494db3e390e94f0653a1dc7c6,f3c930da8b750575b149fc0b324db5912c370aae8331835bcb99cc4ce63e0e36,1,{}
ChdDSUhNMG9nS0VJQ0FnSURtamNTVTZnRRAB,0x103b921776d4cd3f:0,Rainer Meurer,0.0,"What is wrong at Lagos Marriott? And the answer is almost everything. We went to have dinner at the BBQ Pool area and it was simply put a disaster. Long waiting times of over an hour for the main course, a grilled meat with french fries that tastes of old oil. When asked what is happening, the kitchen is busy. Yes kitchen do get busy on Friday evening but the Exec Chef walking around making his tour and doing as everything is ok is just sad. Oh we had starters first those took almost as long.... So way over two hours in total, i mean starter's are complicated, Guacamole, Eggplant dip and fried Plantains (later the only dish that was decent to be very honest) why you have to reinvent Guacamole? It work for some 100s of years as it is, why but a whitish cream on it. The poor untrained waitress had overall no idea of the dishes, F&B Manager and Chef let the people try and explain to them what they are selling.... Please. Asking the waitress if the Guacamole comes with Tortilla chips, no, with what does it come? Just the cream aguacate, but how we eat it, answer with fork and knife... This dialog already says everything. Another taste? What kind of local beer you have, answer Guinness, Budweiser....
We where four people, the grill while passing by was mostly empty, food came out of the pool bar kitchen and it was not tasty, mit well prepared and taste of old oil.
When I ask something the Executive Chef he turned to the waiter or Service supervisor with the words, what he wants..... Thank you for you polite and exceptional service.
One of the Pilar's of Marriott Hotels has been always high hospitality and very well trained employees, exceptional well trained employees. Marriott Lagos destroys this legacy in one evening because of failure in the Management nothing else. Give your employees the tools to be able to make a good job. Create passion and be passionate by yourself, serving such a low quality food with such a low quality service was unexpected.
The environment is nice, the life music was very good.",2022-06-23T15:10:21+00:00,"4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/103870824823206538628/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUrAaAwXScarOuevvv5kJH1jGiGPnZcDKEK4Ez1QvQxeYAuYFW-=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:10:21.540897+00:00,2026-06-22T15:10:21.540897+00:00,1,1,0,d06310c34237ef5d027446548278420db7d56e7d081bc7830ce2d56efb052fd8,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChZDSUhNMG9nS0VJQ0FnSUM2OTlTd0pBEAE,0x103b921776d4cd3f:0,Fala Coruja,0.0,"Went for an even and didn't have much time to explore, but what I did see walking through to the event hall did wow me. Yes, I said wow me.
Must go back for a proper in-depth visit.",2022-06-23T15:10:33+00:00,"Edited 4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/116618821718488555352/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjW-X23P4IQHFyI5NphOMTYp7xtausMNH-KMd6p_Tc_84yYZ91LjiQ=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you for the great rating.""}}",2026-06-22T15:10:33.446768+00:00,2026-06-22T15:10:33.446768+00:00,1,1,0,ad2920db9d63efaec8f649c2f388890ec6a5e4e58441be3149a54f5c07447b96,fb2ec37e9f0a36af1965d9127aa180af94a8b83ff29c24de8241beb7e8ac57e9,1,{}
ChdDSUhNMG9nS0VJQ0FnSUNha3A2VXZ3RRAB,0x103b921776d4cd3f:0,Christopher Onwuasoanya,0.0,The underground parking is unique and welcome. The lobby area is warm and inviting. I like the fact that they wore uniforms with name tags that looked similar to what you find at other Marriot properties.,2022-06-23T15:10:33+00:00,"4 years ago on
Google",0,[],,https://www.google.com/maps/contrib/102849707355777042983/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXN7d42dLlvuretkEGhI__spA89faX4snFOAra8W9U9fvbezQ5Bcg=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you so much for your kind words. We look forward to having you back at our hotel.""}}",2026-06-22T15:10:33.762395+00:00,2026-06-22T15:10:33.762395+00:00,1,1,0,f0790d25a205d537a38e53b733b813a1c61b65c1c273a86d07245be69d7e048e,5be876e2dbf6b2dc32c3470ce0c66d01ba1f7d271dbc4121b07e7dc14dd24c1b,1,{}
